adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Kwholasothar,524 4 37 4 001,4,1,0 to 30 minutes,10774.7392271358,2730.64428710938,0.253430197199794
Kapilbastu,524 5 49 3 006,5,4,2 to 4 hours,85252.3550261185,10.9411201477051,0.000128338039979694
Surunga,524 2 15 3 001,2,2,30 minutes to 1 hour,49509.6985654309,7571.39794921875,0.152927571134624
Dordi,524 4 37 4 003,4,2,30 minutes to 1 hour,20620.2114669138,5705.04248046875,0.276672355645954
Banglachuli,524 5 56 4 005,5,4,2 to 4 hours,26626.8194289505,10768.80859375,0.404434657413172
Kohalpur,524 5 57 3 001,5,4,2 to 4 hours,79478.3234474845,310.838195800781,0.00391098078466852
Ganeshman Charnath,524 2 17 3 002,2,2,30 minutes to 1 hour,39840.8077594191,5910.970703125,0.148364730424612
Bangad Kupinde,524 6 53 3 001,6,1,0 to 30 minutes,40115.2873763405,5452.8583984375,0.135929685540618
Temal,524 3 24 4 005,3,4,2 to 4 hours,25155.9957317635,2144.00244140625,0.0852282876920311
Arjunchaupari,524 4 41 4 003,4,2,30 minutes to 1 hour,18161.0017326921,6609.4775390625,0.363937938905903
Melauli,524 7 74 3 003,7,2,30 minutes to 1 hour,24411.2979015335,4892.4990234375,0.200419455088873
Golanjor,524 3 20 4 005,3,2,30 minutes to 1 hour,21585.4802747406,3948.3076171875,0.182914976499634
Shadananda,524 1 10 3 001,1,4,2 to 4 hours,35300.545324564,4725.0703125,0.133852615279913
Tilagufa,524 6 64 3 003,6,4,2 to 4 hours,17231.6060848124,6805.26708984375,0.394929355763405
Khalsa Chhintang Shahidbhumi,524 1 07 4 001,1,3,1 to 2 hours,21284.5980541408,8083.7060546875,0.379791341801489
Bhimad,524 4 40 3 004,4,2,30 minutes to 1 hour,35191.0851322189,13343.57421875,0.379174844100883
Melamchi,524 3 23 3 001,3,1,0 to 30 minutes,50172.9532090463,15955.189453125,0.318003793530899
Rohini,524 5 48 4 007,5,3,1 to 2 hours,41663.5296741724,18.2971115112305,0.000439163739950075
Adarshkotwal,524 2 33 4 009,2,1,0 to 30 minutes,31679.2171803117,30486.86328125,0.962361636265346
