adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Bagchaur,524 6 53 3 002,6,4,2 to 4 hours,37624.0976811051,15262.63315,0.405661107925119
Shuklaphanta National Park,524 7 72 5 997,7,4,2 to 4 hours,986.42566909641,168.685144,0.171006442030771
Rohini,524 5 48 4 007,5,2,30 minutes to 1 hour,41663.5296741724,20575.88561,0.49385843616498
Anbukhaireni,524 4 40 4 005,4,5,4 to 8 hours,23197.0441145524,1374.640226,0.0592592840368671
Nepalgunj,524 5 57 2 001,5,3,1 to 2 hours,151198.2302268,24760.23287,0.16376007068905
MadhyaNepal,524 4 37 3 001,4,5,4 to 8 hours,25992.9724830501,65.643852,0.00252544613905955
Jiri,524 3 22 3 002,3,6,8 to 16 hours,17528.2291280694,34.015665,0.00194062188207752
Neshyang,524 4 38 4 001,4,7,16 to 32 hours,2164.54852405361,1264.380085,0.584131088284481
Shambhunath,524 2 15 3 003,2,3,1 to 2 hours,39598.0955801122,2394.706796,0.060475302181015
Madane,524 5 51 4 001,5,2,30 minutes to 1 hour,24043.5024392977,227.58758,0.00946565836548094
Mai,524 1 03 3 004,1,4,2 to 4 hours,36995.3578437902,22807.1362,0.616486433143889
Mahakulung,524 1 11 4 002,1,8,> 32 hours,12756.1202694932,28.890485,0.00226483322433803
Dudhkoshi,524 1 11 4 004,1,6,8 to 16 hours,14949.5460244277,1698.263212,0.113599651068
Nawarajpur,524 2 16 4 007,2,3,1 to 2 hours,21545.7922369242,2529.990318,0.117423870525597
Khijidemba,524 1 13 4 001,1,6,8 to 16 hours,16843.111065425,1732.173013,0.102841630995105
Kathmandu,524 3 27 1 001,3,1,0 to 30 minutes,1088722.08679307,1086356.154,0.997826871685837
Mahankal,524 3 25 4 003,3,4,2 to 4 hours,10538.9451647997,5213.377943,0.494677395268437
Chandannath,524 6 63 3 001,6,5,4 to 8 hours,22083.4815721046,545.501014,0.0247017668939061
Dipayal Silgadi,524 7 70 3 002,7,5,4 to 8 hours,35126.0238489956,2852.004618,0.0811934943237691
Shuklaphanta National Park,524 7 72 5 997,7,5,4 to 8 hours,986.42566909641,5.94852,0.00603037835121321
Mohanyal,524 7 71 4 003,7,6,8 to 16 hours,24038.0277960505,1988.415817,0.0827195905533772
Shuklaphanta,524 7 72 3 004,7,2,30 minutes to 1 hour,51688.1175372601,7810.980609,0.151117529156858
Baiteshwor,524 3 22 4 004,3,6,8 to 16 hours,22213.7700060084,0.420706,1.89389734334247e-05
Phedap,524 1 08 4 002,1,2,30 minutes to 1 hour,19729.3887172192,4576.989724,0.23198842040176
Roshi,524 3 24 4 004,3,4,2 to 4 hours,31840.0025105942,19243.85553,0.604392399893717
Binayee Tribeni,524 4 47 4 004,4,3,1 to 2 hours,37203.9528506231,12217.15474,0.328383244357203
Jitpur Simara,524 2 33 2 001,2,6,8 to 16 hours,127613.802402328,0.683205,5.35369205476741e-06
Chaurjahari,524 6 52 3 002,6,1,0 to 30 minutes,30084.3639329225,0.944547,3.13966086205448e-05
Masta,524 7 67 4 008,7,7,16 to 32 hours,16199.4015340675,8.524693,0.000526235057639167
Naugad,524 7 75 4 005,7,4,2 to 4 hours,17196.1720281858,51.013243,0.0029665464451266
Bogtan,524 7 70 4 007,7,7,16 to 32 hours,19685.7893086784,0.960048,4.87685804692001e-05
Dhaulagiri,524 4 44 4 001,4,8,> 32 hours,14871.9754701683,19.892509,0.00133758349991246
Phalebas,524 4 42 3 002,4,2,30 minutes to 1 hour,27380.2592477202,8985.511271,0.328174806151558
Agnisair Krishna Savaran,524 2 15 4 002,2,4,2 to 4 hours,30326.8262336515,416.868767,0.0137458751465866
Bhirkot,524 4 41 3 002,4,3,1 to 2 hours,28142.789224565,14435.27749,0.512929879651014
Nagarjun,524 3 27 3 005,3,1,0 to 30 minutes,76085.6406923831,71028.68348,0.933535984367556
Budhinanda,524 7 68 3 001,7,6,8 to 16 hours,20224.524356719,888.162442,0.0439151213810838
Bedkot,524 7 72 3 003,7,3,1 to 2 hours,54257.6742201075,10192.17871,0.187847688949093
SakhuwaPrasauni,524 2 34 4 004,2,2,30 minutes to 1 hour,36038.206433475,25181.22861,0.698737010025276
Panini,524 5 50 4 003,5,3,1 to 2 hours,29258.4642607719,14868.29112,0.50817059253293
Kaligandaki,524 5 51 4 010,5,5,4 to 8 hours,20719.9138427079,3401.396182,0.164160730002122
Modi,524 4 42 4 002,4,3,1 to 2 hours,23153.5326819289,14399.7441,0.621924278157295
Ramdhuni,524 1 06 3 002,1,3,1 to 2 hours,58906.8565486781,13840.98199,0.2349638531223
Chaurideurali,524 3 24 4 002,3,6,8 to 16 hours,23009.3351803944,7.176295,0.000311886238508739
Thalara,524 7 67 4 009,7,3,1 to 2 hours,19624.6409975179,1905.464384,0.0970955027529423
Raghuganga,524 4 44 4 002,4,6,8 to 16 hours,17521.4264612333,413.260155,0.0235859880423749
Kwholasothar,524 4 37 4 001,4,4,2 to 4 hours,10774.7392271358,6217.49971,0.577044100922782
Madi,524 3 35 3 005,3,4,2 to 4 hours,42077.7347834222,3074.231992,0.0730607768650889
Barju,524 1 06 4 006,1,2,30 minutes to 1 hour,35463.956681177,25075.54164,0.707071178363727
