adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Banganga,524 5 49 3 003,5,2,30 minutes to 1 hour,82502.3084542677,24704.91796875,0.299445172281989
Surma,524 7 67 4 002,7,7,16 to 32 hours,9802.99815977308,491.055419921875,0.0500923709173931
Marma,524 7 75 4 007,7,6,8 to 16 hours,16020.7516647223,9531.09375,0.594921758320956
Mirchaiya,524 2 16 3 002,2,6,8 to 16 hours,55085.119240351,,
Yangwarak,524 1 02 4 002,1,4,2 to 4 hours,20441.5263771056,3636.01098632812,0.177873751658801
Siddhalek,524 3 30 4 007,3,6,8 to 16 hours,26482.5257577896,7.47765731811523,0.000282361938831146
Swami Kartik,524 7 68 4 005,7,7,16 to 32 hours,13738.7842643391,13738.783203125,0.999999922757785
Godawari,524 7 71 3 001,7,6,8 to 16 hours,84777.2116720788,330.088928222656,0.00389360444525413
Koshi,524 1 06 4 001,1,1,0 to 30 minutes,49127.9952953421,3035.56469726562,0.0617888981428362
Uralabari,524 1 05 3 005,1,5,4 to 8 hours,60917.5915409178,72.1416625976562,0.00118425007904653
Katari,524 1 14 3 001,1,3,1 to 2 hours,63480.0141092166,8775.5771484375,0.138241575267126
Kanthekhola,524 4 43 4 005,4,4,2 to 4 hours,28638.3406830654,13723.1201171875,0.479186984646159
Tulsipur,524 5 56 2 001,5,2,30 minutes to 1 hour,155774.116316706,33586.94921875,0.215613158417564
Arnama,524 2 16 4 003,2,3,1 to 2 hours,24449.0091687143,15683.2314453125,0.641466954226564
Sunchhahari,524 5 54 4 005,5,7,16 to 32 hours,17690.053477441,5879.5,0.332361912161417
Nechasalyan,524 1 11 4 005,1,7,16 to 32 hours,18088.443148151,1.18670344352722,6.56056153538302e-05
Tilagufa,524 6 64 3 003,6,1,0 to 30 minutes,17231.6060848124,9.7843132019043,0.00056781202830118
Dasharathchanda,524 7 74 3 001,7,4,2 to 4 hours,37967.6246726885,12771.1728515625,0.336370077445199
Sworgadwary,524 5 55 3 001,5,6,8 to 16 hours,33895.1582542509,5166.99365234375,0.152440464021015
Dipayal Silgadi,524 7 70 3 002,7,6,8 to 16 hours,35126.0238489956,955.790222167969,0.0272103163818611
Gadhi,524 1 06 4 003,1,4,2 to 4 hours,39450.6273827106,8344.8681640625,0.211526881007719
Nawadurga,524 7 73 4 003,7,3,1 to 2 hours,21587.7441906407,1345.26293945312,0.0623160496795379
Lalbandi,524 2 19 3 003,2,4,2 to 4 hours,66570.2900485434,8838.2421875,0.132765565255238
Indrasarowar,524 3 31 4 005,3,5,4 to 8 hours,15363.8906337433,4559.73291015625,0.296782437395242
Sidingba,524 1 01 4 008,1,1,0 to 30 minutes,13642.0205260392,8.57105827331543,0.000628283637087002
Runtigadi,524 5 54 4 009,5,5,4 to 8 hours,30648.1122633964,17526.751953125,0.571870521828437
Patrasi,524 6 63 4 003,6,4,2 to 4 hours,15865.058232111,85.3936614990234,0.00538249909011906
Sharada,524 6 53 3 003,6,5,4 to 8 hours,37462.5723570287,8546.2744140625,0.228128339202501
Soru,524 6 65 4 002,6,8,> 32 hours,13412.3179802615,5034.408203125,0.375357056888599
Harinas,524 4 41 4 005,4,5,4 to 8 hours,17951.5962224305,13290.4736328125,0.740350521933314
Tripura Sundari,524 3 30 4 004,3,6,8 to 16 hours,25250.2148945406,10.0805206298828,0.000399225142121952
Rampur,524 5 46 3 002,5,5,4 to 8 hours,39470.377313897,7793.7451171875,0.197458084963465
Bhimad,524 4 40 3 004,4,4,2 to 4 hours,35191.0851322189,8967.779296875,0.254830996633992
Baglung,524 4 43 3 003,4,3,1 to 2 hours,62142.7868413329,13905.462890625,0.223766322648666
Thuli Bheri,524 6 62 3 002,6,5,4 to 8 hours,8898.92836464918,2887.91040039062,0.324523390014329
Naumule,524 6 61 4 004,6,2,30 minutes to 1 hour,22733.9325017401,452.443878173828,0.0199016988433127
Ruru,524 5 51 4 008,5,6,8 to 16 hours,20335.3457962275,0.961203217506409,4.72676111406342e-05
Sahidnagar,524 2 17 3 008,2,5,4 to 8 hours,52569.6970991343,2.57710599899292,4.90226526155e-05
Aamchowk,524 1 10 4 006,1,7,16 to 32 hours,21079.5502201952,,
Chainpur,524 1 09 3 003,1,3,1 to 2 hours,30608.9407257736,6753.5205078125,0.220638818190982
Chandrakot,524 5 51 4 006,5,6,8 to 16 hours,24304.7403015196,6.0015230178833,0.000246928086596674
Devdaha,524 5 48 3 002,5,2,30 minutes to 1 hour,59060.9899909943,14826.7958984375,0.251042115966873
Gurans,524 6 61 4 005,6,4,2 to 4 hours,23875.2828434706,,
Kaligandagi,524 4 41 4 006,4,4,2 to 4 hours,23991.7072657943,12055.1181640625,0.502470208998001
Ajirkot,524 4 36 4 002,4,1,0 to 30 minutes,17272.8099462269,378.530822753906,0.0219148374776504
Tinau,524 5 46 4 002,5,4,2 to 4 hours,21407.2780308649,1773.35388183594,0.0828388307602268
Nijgadh,524 2 33 3 001,2,5,4 to 8 hours,39348.9232639782,2761.91552734375,0.0701903711269307
Bheri,524 6 60 3 002,6,2,30 minutes to 1 hour,36663.0391201377,1101.98168945312,0.0300570197097448
Baijanath,524 5 57 4 002,5,2,30 minutes to 1 hour,60797.7096798718,19795.927734375,0.325603182070669
Raksirang,524 3 31 4 002,3,5,4 to 8 hours,29323.7055056468,11052.421875,0.376910819571274
Chame,524 4 38 4 003,4,5,4 to 8 hours,1193.18784136337,488.7529296875,0.409619435217374
Mahalaxmi,524 1 07 3 001,1,3,1 to 2 hours,27742.6977321953,5258.1875,0.189534109146779
Bethanchowk,524 3 24 4 003,3,3,1 to 2 hours,18357.7269632183,3713.025390625,0.20225953888869
Beni,524 4 44 3 001,4,6,8 to 16 hours,36200.9774725437,20.7462596893311,0.000573085621930122
Tamakoshi,524 3 22 4 007,3,5,4 to 8 hours,20979.3316478282,4400.13134765625,0.209736488345745
Painyu,524 4 42 4 005,4,4,2 to 4 hours,16995.5119471699,7269.8486328125,0.427751082486402
Bagmati,524 3 25 4 001,3,4,2 to 4 hours,14621.1028554775,3051.74462890625,0.208721917838296
Sukhipur,524 2 16 3 007,2,3,1 to 2 hours,42358.4016481042,16033.677734375,0.378524144219984
Adarshkotwal,524 2 33 4 009,2,4,2 to 4 hours,31679.2171803117,21672.13671875,0.684112129267481
Beni,524 4 44 3 001,4,5,4 to 8 hours,36200.9774725437,2817.00122070312,0.077815612101625
Adharsha,524 7 70 4 001,7,5,4 to 8 hours,26156.673794806,15113.5537109375,0.577808701117748
