adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Pachaljharana,524 6 64 4 003,6,8,> 32 hours,13491.9916381575,13491.9205791093,0.999994733242498
Sinja,524 6 63 4 002,6,8,> 32 hours,12902.5300058462,381.193970784545,0.029544125889405
Uttargaya,524 3 29 4 003,3,8,> 32 hours,9306.98273306387,521.662888644729,0.0560506990940765
Shivapuri Watershed and Wildlife Reserve,524 3 28 5 996,3,6,8 to 16 hours,1270.66077735648,267.298246316612,0.210361609549881
Kamala,524 2 17 3 011,2,6,8 to 16 hours,42847.8933160454,0.386727152279865,9.02558147788904e-06
Kamalamai,524 3 20 3 001,3,3,1 to 2 hours,71842.9884622954,6428.98907826841,0.0894866599493209
Palata,524 6 64 4 004,6,8,> 32 hours,16734.1094674869,15244.5499187736,0.910986625753383
Devchuli,524 4 47 3 003,4,6,8 to 16 hours,46910.0732921101,171.435794226825,0.00365456248936749
Kamal,524 1 04 4 001,1,4,2 to 4 hours,50110.2802703381,17152.9682306051,0.342304376229134
Geruwa,524 5 58 4 001,5,6,8 to 16 hours,38011.5052131061,3056.0501073543,0.0803980292340698
Mirchaiya,524 2 16 3 002,2,6,8 to 16 hours,55085.119240351,0.059737444352942,1.08445702172835e-06
Balefi,524 3 23 4 006,3,5,4 to 8 hours,20919.4298585579,10675.5175642744,0.510315894670865
Kuse,524 6 60 4 002,6,8,> 32 hours,22502.8349788638,22502.8349788638,1
Raksirang,524 3 31 4 002,3,7,16 to 32 hours,29323.7055056468,14447.008486934,0.492673358902476
Bagmati,524 3 31 4 008,3,5,4 to 8 hours,33803.1411520652,10183.3006015942,0.30125308638579
Mai,524 1 03 3 004,1,5,4 to 8 hours,36995.3578437902,16860.3536105119,0.455742411837272
Laxmipur Patari,524 2 16 4 006,2,4,2 to 4 hours,30458.7698688209,19415.076564461,0.637421558653792
Bijayanagar,524 5 49 4 001,5,6,8 to 16 hours,40569.6432249248,22871.7038939223,0.563763988929303
Binayee Tribeni,524 4 47 4 004,4,7,16 to 32 hours,37203.9528506231,799.02434489131,0.021476866936679
Katari,524 1 14 3 001,1,3,1 to 2 hours,63480.0141092166,6370.41836478561,0.100353134040351
Illam,524 1 03 3 002,1,1,0 to 30 minutes,54374.5400074348,2700.89215314388,0.0496720000348432
Bardagoriya,524 7 71 4 005,7,5,4 to 8 hours,35485.9942296147,33109.7748980522,0.933037825678858
Nepalgunj,524 5 57 2 001,5,4,2 to 4 hours,151198.2302268,16688.5240343362,0.110375128130158
Suwarnabati,524 5 54 4 007,5,8,> 32 hours,31125.3508004174,21809.0225474015,0.700683590274878
Nepalgunj,524 5 57 2 001,5,1,0 to 30 minutes,151198.2302268,57737.0912197232,0.38186353856865
Shadananda,524 1 10 3 001,1,8,> 32 hours,35300.545324564,35300.545324564,1
Tadi,524 3 28 4 005,3,7,16 to 32 hours,19834.1509140627,8384.52304788399,0.42273163515859
Harinas,524 4 41 4 005,4,5,4 to 8 hours,17951.5962224305,3713.44952118397,0.206859015497687
