adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Mai,524 1 03 3 004,1,4,2 to 4 hours,36995.3578437902,,
Mahabharat,524 3 24 4 007,3,1,0 to 30 minutes,20264.4225844294,,
Jaljala,524 4 42 4 001,4,5,4 to 8 hours,23331.1763283778,,
Kispang,524 3 28 4 002,3,1,0 to 30 minutes,16473.9629708165,,
Bhotkhola,524 1 09 4 002,1,2,30 minutes to 1 hour,7407.78334652446,,
Nawarajpur,524 2 16 4 007,2,3,1 to 2 hours,21545.7922369242,,
Sirijangha,524 1 01 4 003,1,8,> 32 hours,17611.824913596,,
Raskot,524 6 64 3 001,6,5,4 to 8 hours,17410.5482956534,,
Sarkegad,524 6 66 4 004,6,1,0 to 30 minutes,10694.9966011964,,
Tarakeshwor,524 3 27 3 001,3,3,1 to 2 hours,90292.0016365424,,
Kanchanrup,524 2 15 3 005,2,5,4 to 8 hours,60456.6363327242,,
Kathmandu,524 3 27 1 001,3,1,0 to 30 minutes,1088722.08679307,,
Mahankal,524 3 25 4 003,3,4,2 to 4 hours,10538.9451647997,,
Chandannath,524 6 63 3 001,6,5,4 to 8 hours,22083.4815721046,,
Sinja,524 6 63 4 002,6,3,1 to 2 hours,12902.5300058462,,
Chainpur,524 1 09 3 003,1,4,2 to 4 hours,30608.9407257736,,
Lungri,524 5 54 4 008,5,4,2 to 4 hours,26067.6873447187,,
Shuklaphanta National Park,524 7 72 5 997,7,5,4 to 8 hours,986.42566909641,,
Resunga,524 5 51 3 002,5,1,0 to 30 minutes,35994.0990546495,,
Likhu,524 3 21 4 006,3,4,2 to 4 hours,25626.1595476419,,
MadhyaNepal,524 4 37 3 001,4,1,0 to 30 minutes,25992.9724830501,,
Sarkegad,524 6 66 4 004,6,7,16 to 32 hours,10694.9966011964,,
Neshyang,524 4 38 4 001,4,8,> 32 hours,2164.54852405361,,
Roshi,524 3 24 4 004,3,4,2 to 4 hours,31840.0025105942,,
Dhankuta,524 1 07 3 003,1,6,8 to 16 hours,40740.0936588198,,
Kalaiya,524 2 33 2 002,2,3,1 to 2 hours,138946.056775004,,
Sayal,524 7 70 4 002,7,1,0 to 30 minutes,21305.1846990101,,
Durgathali,524 7 67 4 006,7,6,8 to 16 hours,13827.515117377,,
