adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Agnisair Krishna Savaran,524 2 15 4 002,2,4,2 to 4 hours,30326.8262336515,29305.9479235336,0.9663374498125
Nagarjun,524 3 27 3 005,3,1,0 to 30 minutes,76085.6406923831,247.486545562744,0.00325273656514691
Bedkot,524 7 72 3 003,7,3,1 to 2 hours,54257.6742201075,18657.5835092366,0.343869946093676
Budhinanda,524 7 68 3 001,7,6,8 to 16 hours,20224.524356719,1044.78220979124,0.0516591733562399
Budhiganga,524 1 05 4 004,1,5,4 to 8 hours,46753.3540797457,11275.4176896363,0.24116810251526
Gaidakot,524 4 47 3 004,4,7,16 to 32 hours,65552.50551451,0.017186075396895,2.62172670014739e-07
Dhorchaur,524 6 53 4 003,6,6,8 to 16 hours,15008.5909891427,5416.45366063714,0.360890217113349
Jhimruk,524 5 55 4 003,5,5,4 to 8 hours,30805.036466971,25.4391717910767,0.000825812097913027
Ganayapdhura,524 7 73 4 005,7,7,16 to 32 hours,16345.9013215825,2771.33996431157,0.169543417018699
Kaligandaki,524 5 51 4 010,5,5,4 to 8 hours,20719.9138427079,4443.9847804904,0.214478921786367
Helambu,524 3 23 4 001,3,7,16 to 32 hours,19755.70701886,1294.77030214062,0.0655390516221239
Parashuram,524 7 73 3 001,7,7,16 to 32 hours,38115.3647800349,1581.56034074724,0.041494036587987
Raghuganga,524 4 44 4 002,4,6,8 to 16 hours,17521.4264612333,4411.89530329057,0.251800006868849
Parsa,524 2 19 4 009,2,3,1 to 2 hours,24066.7762531191,19.0172908306122,0.000790188541689189
Joshipur,524 7 71 4 004,7,4,2 to 4 hours,39115.400944829,11803.4639042616,0.301760013170004
Talkot,524 7 67 4 003,7,8,> 32 hours,12555.6920184336,781.700063777818,0.0622586204432357
Shadananda,524 1 10 3 001,1,7,16 to 32 hours,35300.545324564,0.263809587429213,7.47324396843355e-06
Malika,524 5 51 4 002,5,6,8 to 16 hours,23823.3792993873,22378.5616081208,0.939352949339824
Mohanyal,524 7 71 4 003,7,7,16 to 32 hours,24038.0277960505,6872.78667900525,0.285913084772057
Chhathar,524 1 08 4 004,1,5,4 to 8 hours,18946.9950454906,11005.3762558699,0.580850748598743
Panchakhapan,524 1 09 3 002,1,7,16 to 32 hours,19606.9741003793,42.8395830504596,0.0021849155729558
Udayapurgadhi,524 1 14 4 003,1,7,16 to 32 hours,34121.6513324082,0.427162261166474,1.25188038821779e-05
Bhirkot,524 4 41 3 002,4,5,4 to 8 hours,28142.789224565,24432.7618728578,0.868171298796892
Bogtan,524 7 70 4 007,7,5,4 to 8 hours,19685.7893086784,0.545654453337193,2.77181902529377e-05
Gurans,524 6 61 4 005,6,5,4 to 8 hours,23875.2828434706,6866.95821941644,0.287617879312136
Purbichauki,524 7 70 4 003,7,5,4 to 8 hours,24479.1583533213,15310.2337110862,0.625439546985445
Kolhabi,524 2 33 3 002,2,6,8 to 16 hours,49031.4283923358,29.08624330163,0.000593216315643306
Resunga,524 5 51 3 002,5,4,2 to 4 hours,35994.0990546495,11297.9451557994,0.313883260104548
Sahidnagar,524 2 17 3 008,2,5,4 to 8 hours,52569.6970991343,28056.3842935562,0.533698800673101
Barekot,524 6 60 4 003,6,6,8 to 16 hours,19814.2178503194,151.753388990706,0.00765881298656763
Khatyad,524 6 65 4 001,6,2,30 minutes to 1 hour,18414.1979377214,255.397784471512,0.0138696122054999
Hetauda,524 3 31 2 001,3,6,8 to 16 hours,170840.177112214,169326.740858145,0.991141215844824
Dharmadevi,524 1 09 3 004,1,7,16 to 32 hours,20572.3357418068,0.535295709967613,2.60201717824288e-05
Manthali,524 3 21 3 001,3,6,8 to 16 hours,50995.762838237,15212.4346694499,0.298307816625964
Barahathawa,524 2 19 3 004,2,4,2 to 4 hours,77912.1491135806,51455.5516084731,0.660430397491166
Duduwa,524 5 57 4 004,5,5,4 to 8 hours,40818.6480547413,35251.0529067144,0.8636016768473
Lekam,524 7 75 4 006,7,5,4 to 8 hours,16012.4721880108,8547.86171412468,0.533825234090012
Chandrakot,524 5 51 4 006,5,6,8 to 16 hours,24304.7403015196,20223.592944622,0.832084305108069
Dhurkot,524 5 51 4 003,5,5,4 to 8 hours,24687.1391557679,18599.1085337251,0.75339262343728
Mohanyal,524 7 71 4 003,7,5,4 to 8 hours,24038.0277960505,4929.60883851163,0.205075427998364
Netrawati,524 3 30 4 005,3,4,2 to 4 hours,14650.3057415187,0.084951953504939,5.79864714114372e-06
Harinas,524 4 41 4 005,4,6,8 to 16 hours,17951.5962224305,10963.9732445776,0.610751997133168
Loharpatti,524 2 18 3 008,2,4,2 to 4 hours,44769.0464259833,19223.2910308093,0.429387993836124
Tripurasundari,524 3 23 4 008,3,6,8 to 16 hours,14589.4684107229,13866.2615906596,0.950429529047696
Sunkoshi,524 1 14 4 002,1,7,16 to 32 hours,13382.9562775046,2558.31283414364,0.191162010926085
Lamahi,524 5 56 3 001,5,6,8 to 16 hours,52449.373056924,1582.96109713428,0.0301807439226446
Bithadchir,524 7 67 4 004,7,5,4 to 8 hours,18729.4552061483,7749.63039768487,0.413766994949266
Chaudandigadhi,524 1 14 3 003,1,7,16 to 32 hours,55070.5155973732,0.14022246178094,2.54623477299763e-06
Rubi Valley,524 3 30 4 001,3,7,16 to 32 hours,10532.7074507177,10106.017068389,0.959489012267242
Badikedar,524 7 70 4 006,7,7,16 to 32 hours,18321.1607945655,17343.8422147278,0.946656295919439
Barju,524 1 06 4 006,1,4,2 to 4 hours,35463.956681177,25330.5072449297,0.71426060754169
Chautara SangachokGadhi,524 3 23 3 002,3,5,4 to 8 hours,51740.836879231,20037.90277116,0.38727442344875
Panini,524 5 50 4 003,5,7,16 to 32 hours,29258.4642607719,0.207838129276258,7.10352147754097e-06
Sunwal,524 5 47 3 001,5,4,2 to 4 hours,61663.8532037921,38226.9825422801,0.61992529749875
Kanepokhari,524 1 05 4 003,1,4,2 to 4 hours,42410.3541740403,22839.1773423851,0.538528333167402
Thori,524 2 34 4 001,2,5,4 to 8 hours,22853.7446339037,3689.71375797503,0.161448979897207
Sahid Lakhan,524 4 36 4 008,4,6,8 to 16 hours,31031.5800301135,801.65114416182,0.0258333975706003
Kanchan,524 5 48 4 001,5,2,30 minutes to 1 hour,36606.0601756237,5.75883679464459,0.000157319218922102
Susta,524 5 47 4 004,5,5,4 to 8 hours,39617.3734094799,35662.5137419701,0.900173602458878
Manebhanjyang,524 1 13 4 007,1,7,16 to 32 hours,23563.2671915293,4.52250677347183,0.000191930377766018
Dordi,524 4 37 4 003,4,6,8 to 16 hours,20620.2114669138,16963.8155962974,0.82267903137253
Godawari,524 3 25 3 001,3,4,2 to 4 hours,86105.222590819,70224.145934239,0.815561981274371
Pacharauta,524 2 33 3 004,2,6,8 to 16 hours,38210.8980522454,20061.6947174966,0.525025470222304
Golanjor,524 3 20 4 005,3,7,16 to 32 hours,21585.4802747406,0.208963988879727,9.68076624749727e-06
Bariyarpatti,524 2 16 4 005,2,5,4 to 8 hours,29053.0168236792,23244.6744682491,0.800077823563709
Durga Bhagwati,524 2 32 4 002,2,4,2 to 4 hours,25826.4007623196,22903.5932549834,0.886828693853443
Rapti Sonari,524 5 57 4 005,5,6,8 to 16 hours,66782.7500941576,42405.3696326707,0.634974893559833
Annapurna,524 4 39 4 001,4,4,2 to 4 hours,25843.7356252883,9.12830209732056,0.000353211402162327
Talkot,524 7 67 4 003,7,7,16 to 32 hours,12555.6920184336,11773.9919546557,0.937741379556764
Belhi Chapena,524 2 15 4 006,2,5,4 to 8 hours,33218.9321504384,554.083785369992,0.0166797590861957
Chingad,524 6 59 4 003,6,2,30 minutes to 1 hour,18960.6524945125,420.32032763958,0.0221680307553354
Tara Khola,524 4 43 4 004,4,7,16 to 32 hours,13264.4379665274,623.600171593949,0.0470129358791977
Chhathar Jorpati,524 1 07 4 002,1,5,4 to 8 hours,20486.3995512426,18620.8599126935,0.908937652324762
Gramthan,524 1 05 4 005,1,5,4 to 8 hours,37938.8327264935,19346.6233075708,0.509942502634264
Khaptadchhanna,524 7 67 4 010,7,7,16 to 32 hours,17314.3881513649,8231.66549981618,0.475423412473706
Dogadakedar,524 7 74 4 002,7,7,16 to 32 hours,26652.926123932,0.457664552439975,1.71712685621048e-05
Naukunda,524 3 29 4 005,3,6,8 to 16 hours,12882.9937510374,4905.05081434175,0.380738429990062
Barah,524 1 06 3 001,1,5,4 to 8 hours,87412.4226064347,60462.8640188016,0.691696468487429
Galchi,524 3 30 4 010,3,5,4 to 8 hours,28338.4659084976,15281.653702125,0.539254797753276
Dhurkot,524 5 51 4 003,5,6,8 to 16 hours,24687.1391557679,4673.97813481838,0.18932846391504
Madhav Narayan,524 2 32 3 011,2,4,2 to 4 hours,40238.4017014503,23016.6116187088,0.572006109722773
Kanchan,524 5 48 4 001,5,4,2 to 4 hours,36606.0601756237,33154.2027682662,0.90570256971669
Rolpa,524 5 54 3 001,5,1,0 to 30 minutes,35680.5736335926,281.136753290892,0.00787926663337629
Kumakhmalika,524 6 53 4 001,6,6,8 to 16 hours,27224.6488540769,2023.7466712445,0.0743350881068003
Barbardiya,524 5 58 3 005,5,5,4 to 8 hours,74432.436629042,46688.4144673645,0.627258982532726
Bhimdatta,524 7 72 3 002,7,2,30 minutes to 1 hour,113519.459733821,25697.7616713047,0.226373185104654
Gaidakot,524 4 47 3 004,4,5,4 to 8 hours,65552.50551451,15763.0037164688,0.240463786894914
Chhatreshwori,524 6 53 4 005,6,7,16 to 32 hours,23797.7829613462,1.19195155799389,5.00866639522652e-05
Butwal,524 5 48 2 001,5,4,2 to 4 hours,152984.447511367,7756.82344702631,0.0507033464721958
Marma,524 7 75 4 007,7,7,16 to 32 hours,16020.7516647223,4856.83229035698,0.303158827500692
Khumbupasanglahmu,524 1 11 4 001,1,8,> 32 hours,9888.78338995449,2181.250895921,0.220578286519737
Mayadevi,524 5 49 4 003,5,4,2 to 4 hours,54262.8474921882,46406.6561629474,0.855219700175672
Dudhpokhari,524 4 37 4 004,4,7,16 to 32 hours,12148.1885278383,437.342618969269,0.036000644702465
Rupani,524 2 15 4 001,2,5,4 to 8 hours,28822.0165221207,148.39980436489,0.00514883489331824
Bhimad,524 4 40 3 004,4,7,16 to 32 hours,35191.0851322189,3.84035923913504,0.000109128753055103
Bhairabi,524 6 61 4 002,6,7,16 to 32 hours,23010.6272953805,23008.7275383677,0.999917440016374
Annapurna,524 4 44 4 003,4,7,16 to 32 hours,11983.8576348755,877.625525236654,0.0732339745661351
Aathbiskot,524 6 52 3 001,6,6,8 to 16 hours,35981.4371161425,7712.09746708721,0.214335448642414
Chankheli,524 6 66 4 005,6,8,> 32 hours,5925.77132114399,3831.54498713175,0.646590085827351
Chhayanath Rara,524 6 65 3 001,6,8,> 32 hours,21797.6066564721,24.9969439227134,0.00114677470406098
Dhorpatan,524 4 43 3 001,4,7,16 to 32 hours,26629.9001879531,25703.1045781213,0.965197180489205
Barahathawa,524 2 19 3 004,2,3,1 to 2 hours,77912.1491135806,277.911984503269,0.00356699163949551
Dupcheshwar,524 3 28 4 008,3,7,16 to 32 hours,23471.7149538137,382.050018999726,0.0162770389701605
Bhumlu,524 3 24 4 001,3,6,8 to 16 hours,21045.0355905592,18942.2257980704,0.900080482950947
Malarani,524 5 50 4 001,5,4,2 to 4 hours,31103.6976364255,7790.82410025597,0.250479032792942
Rapti,524 3 35 3 004,3,6,8 to 16 hours,66321.6599378437,11448.40589533,0.172619411306342
Shambhunath,524 2 15 3 003,2,5,4 to 8 hours,39598.0955801122,5429.26992469653,0.137109369659266
Siranchok,524 4 36 4 005,4,6,8 to 16 hours,25977.0999745578,6914.18533144891,0.266164634936954
Bheriganga,524 6 59 3 002,6,5,4 to 8 hours,45446.4988580383,24994.5733612813,0.549977973866746
Ganeshman Charnath,524 2 17 3 002,2,2,30 minutes to 1 hour,39840.8077594191,2.04123288393021,5.12347263704166e-05
