adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Pandav Gupha,524 7 68 4 004,7,6,8 to 16 hours,10248.1878919657,3151.69995117188,0.30753729189945
Dharmadevi,524 1 09 3 004,1,6,8 to 16 hours,20572.3357418068,20513.49609375,0.997139865458388
Naraha,524 2 16 4 001,2,5,4 to 8 hours,22366.8610880673,9983.7470703125,0.446363351165033
Gujara,524 2 32 3 001,2,6,8 to 16 hours,52414.0475805067,21602.88671875,0.412158337620626
Rapti,524 3 35 3 004,3,7,16 to 32 hours,66321.6599378437,645.316345214844,0.00973009942482789
Kotahimai,524 5 48 4 008,5,4,2 to 4 hours,44601.2876759171,28872.630859375,0.647349714859578
Ramaroshan,524 7 69 4 004,7,6,8 to 16 hours,27565.5352178542,23839.765625,0.864839570013463
Banglachuli,524 5 56 4 005,5,5,4 to 8 hours,26626.8194289505,10180.943359375,0.382356720694382
Inaruwa,524 1 06 3 003,1,4,2 to 4 hours,71035.6224379092,4090.1748046875,0.0575792069431451
Namkha,524 6 66 4 001,6,7,16 to 32 hours,4189.31084410012,1224.48327636719,0.292287519817644
Belbari,524 1 05 3 003,1,5,4 to 8 hours,73796.79553435,56870.02734375,0.770630037957121
Meghang,524 3 28 4 001,3,5,4 to 8 hours,15000.4129657336,11578.841796875,0.771901535199419
Mudkechula,524 6 62 4 004,6,7,16 to 32 hours,5714.65393699589,5045.49853515625,0.882905350137194
Rupa,524 4 39 4 004,4,5,4 to 8 hours,15931.684864901,13809.5166015625,0.866795741860684
Kushma,524 4 42 3 001,4,4,2 to 4 hours,43470.6323970407,18542.64453125,0.42655566548676
Babai,524 5 56 4 001,5,6,8 to 16 hours,26311.4030192234,6681.810546875,0.253951130693913
Gaushala,524 2 18 3 002,2,5,4 to 8 hours,75215.6715732105,72740.78125,0.96709608155527
Jorayal,524 7 70 4 004,7,7,16 to 32 hours,22883.3536821064,12130.224609375,0.530089460569769
Deumai,524 1 03 3 001,1,4,2 to 4 hours,36718.8884211406,4783.7392578125,0.130280067385109
Rupani,524 2 15 4 001,2,6,8 to 16 hours,28822.0165221207,0.08912718296051,3.09232988233511e-06
Mithila Bihari,524 2 17 3 005,2,4,2 to 4 hours,36956.7736326158,30680.880859375,0.830182882422883
Sandhikharka,524 5 50 3 002,5,3,1 to 2 hours,45674.4916120917,10054.7705078125,0.220139735614499
Arjundhara,524 1 04 3 004,1,6,8 to 16 hours,67059.2133563459,6.06818199157715,9.04899071710168e-05
Bhageshwar,524 7 73 4 001,7,7,16 to 32 hours,15296.3646462765,590.793212890625,0.038623112520689
Budhiganga,524 1 05 4 004,1,4,2 to 4 hours,46753.3540797457,27033.44140625,0.578213947177777
Salpasilichho,524 1 10 4 001,1,6,8 to 16 hours,14626.604638542,10378.771484375,0.709581734165855
Jhimruk,524 5 55 4 003,5,6,8 to 16 hours,30805.036466971,19511.2890625,0.633379839800543
Deumai,524 1 03 3 001,1,6,8 to 16 hours,36718.8884211406,3500.1015625,0.0953215555535402
Talkot,524 7 67 4 003,7,6,8 to 16 hours,12555.6920184336,8730.48046875,0.69534044447191
Phalebas,524 4 42 3 002,4,2,30 minutes to 1 hour,27380.2592477202,10.2326860427856,0.000373724950892773
Solududhakunda,524 1 11 3 001,1,7,16 to 32 hours,22992.8196952384,48.1371269226074,0.00209357214820312
Sainamaina,524 5 48 3 001,5,4,2 to 4 hours,61231.8608185779,24778.861328125,0.404672681784758
Rupakot Majhuwagadhi,524 1 12 3 002,1,5,4 to 8 hours,52448.7913502753,25699.9296875,0.490000418043287
Chaurpati,524 7 69 4 001,7,5,4 to 8 hours,27470.9785091262,9605.775390625,0.349669939402917
Naumule,524 6 61 4 004,6,6,8 to 16 hours,22733.9325017401,8801.3447265625,0.387145722628008
Bhimeshwor,524 3 22 3 001,3,5,4 to 8 hours,35927.9295560718,5412.43115234375,0.150646898366262
Bindabasini,524 2 34 4 010,2,5,4 to 8 hours,26852.070376277,127.302307128906,0.00474087492491358
Janaknandani,524 2 17 4 006,2,2,30 minutes to 1 hour,27747.3537708521,1.74933004379273,6.30449324371376e-05
Beni,524 4 44 3 001,4,5,4 to 8 hours,36200.9774725437,1659.14733886719,0.045831561872205
Mahalaxmi,524 3 25 3 002,3,1,0 to 30 minutes,69097.0009326041,1415.6123046875,0.0204873190671222
Doramba,524 3 21 4 002,3,6,8 to 16 hours,25375.7788769417,24383.42578125,0.960893689194566
Makawanpurgadhi,524 3 31 4 006,3,2,30 minutes to 1 hour,28516.479284361,34.8007392883301,0.00122037292687164
Himali,524 7 68 4 001,7,7,16 to 32 hours,10074.9900278001,7970.53857421875,0.791121237065794
Siranchok,524 4 36 4 005,4,5,4 to 8 hours,25977.0999745578,14315.638671875,0.551086868276131
Gokulganga,524 3 21 4 003,3,6,8 to 16 hours,22244.7209921484,17132.33984375,0.77017553287349
Parsagadhi,524 2 34 3 003,2,5,4 to 8 hours,43525.3607629463,28377.396484375,0.651973837481275
Sailung,524 3 22 4 005,3,5,4 to 8 hours,22061.9655066095,15956.4521484375,0.723256146133359
Thakurbaba,524 5 58 3 003,5,6,8 to 16 hours,49045.9695552289,28645.080078125,0.584045546206784
Chhededaha,524 7 68 4 003,7,6,8 to 16 hours,20373.9305640385,10462.4326171875,0.513520578874186
Mugum Karmarong,524 6 65 4 003,6,7,16 to 32 hours,5707.12454636682,2459.52294921875,0.430956592805477
Gulmidarbar,524 5 51 4 005,5,5,4 to 8 hours,24194.906018436,21103.357421875,0.872223161594211
Hupsekot,524 4 47 4 003,4,6,8 to 16 hours,27517.1321801841,25346.822265625,0.921128775326303
Thaha,524 3 31 3 001,3,6,8 to 16 hours,45900.3440804929,35462.53515625,0.772598460134881
Simkot,524 6 66 4 002,6,7,16 to 32 hours,12317.9514173843,101.481353759766,0.00823849277539327
Khumbupasanglahmu,524 1 11 4 001,1,7,16 to 32 hours,9888.78338995449,5829.37353515625,0.589493500391364
Bhotkhola,524 1 09 4 002,1,8,> 32 hours,7407.78334652446,3517.82373046875,0.474882102500908
